geo,time,population,cityWeightSessions,cityWeightAdvances,criteo_spend,rtbhouse_spend,fb_spend,gd_spend,criteo_impressions,rtbhouse_impressions,fb_impressions,gd_impressions,revenue_per_conversion,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,trend
CHQ,2024-12-30,1230155,28449.9865,213.2453,0.0,0.0,46.081929,19.54439,0.0,0.0,14222.788199999999,1225.557,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CHQ,2025-01-06,1230155,40568.8112,289.7802,0.0,0.0,57.380856,27.362146000000003,0.0,0.0,18291.6648,2014.2774,1,1,0,0,0,0,0,0,0,0,0,0,0,2
CHQ,2025-01-13,1230155,37575.1452,252.7892,0.0,0.0,46.97336,27.362146000000003,0.0,0.0,14112.2538,2443.2138,1,1,0,0,0,0,0,0,0,0,0,0,0,3
CHQ,2025-01-20,1230155,32391.091,229.2921,0.0,0.0,43.283638,27.362146000000003,0.0,0.0,13825.008,1230.5502,1,1,0,0,0,0,0,0,0,0,0,0,0,4
CHQ,2025-01-27,1230155,25737.0874,192.35320000000002,0.0,0.0,45.077441,30.821026000000003,0.0,0.0,18285.543,1079.1468,1,1,0,0,0,0,0,0,0,0,0,0,0,5
CHQ,2025-02-03,1230155,43151.304000000004,327.6569,0.0,0.0,60.182794,39.468226,0.0,0.0,22807.5696,1251.3438,1,0,1,0,0,0,0,0,0,0,0,0,0,6
CHQ,2025-02-10,1230155,48366.8787,365.63779999999997,0.0,0.0,67.410627,39.468226,0.0,0.0,23361.4044,1238.8608,1,0,1,0,0,0,0,0,0,0,0,0,0,7
CHQ,2025-02-17,1230155,54818.578,356.4682,27.304393233,0.0,69.254967,39.468226,108540.0612,0.0,22947.0372,1145.3238000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,8
CHQ,2025-02-24,1230155,53645.4423,347.0381,35.410295401999996,0.0,67.164715,36.295324,115123.65710000001,0.0,22252.7703,971.3485000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,9
CHQ,2025-03-03,1230155,54113.0919,328.1258,33.975580945000004,0.0,64.818131,28.363068999999996,106828.139,0.0,20747.6676,174.7284,1,0,0,1,0,0,0,0,0,0,0,0,0,10
CHQ,2025-03-10,1230155,54257.2005,322.5511,32.536697322,0.0,71.781817,28.363068999999996,98443.9379,0.0,24422.5564,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,11
CHQ,2025-03-17,1230155,54143.6746,304.6808,33.009376585,0.0,72.810792,28.363068999999996,93065.89050000001,0.0,27375.3436,274.9824,1,0,0,1,0,0,0,0,0,0,0,0,0,12
CHQ,2025-03-24,1230155,54244.071299999996,307.4421,32.966121481,0.0,72.991579,28.363068999999996,88527.0782,0.0,27917.4313,1119.4007,1,0,0,1,0,0,0,0,0,0,0,0,0,13
CHQ,2025-03-31,1230155,47029.2112,266.3873,32.039524204,0.0,69.42793900000001,31.635690999999998,86358.0113,0.0,27959.2038,741.6068,1,0,0,1,0,0,0,0,0,0,0,0,0,14
CHQ,2025-04-07,1230155,49071.1665,239.139,34.502980521,0.0,74.145594,32.181128,103675.86679999999,0.0,28009.7059,863.3097,1,0,0,0,1,0,0,0,0,0,0,0,0,15
CHQ,2025-04-14,1230155,51225.762,255.7068,33.64778022,0.0,76.534379,32.181128,92367.9317,0.0,29468.7426,602.4788000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,16
CHQ,2025-04-21,1230155,51126.303100000005,256.9051,34.614505728,0.0,73.965328,32.181128,86304.713,0.0,28179.4898,1496.5466999999999,1,0,0,0,1,0,0,0,0,0,0,0,0,17
CHQ,2025-04-28,1230155,49961.6597,255.4463,33.217834915,0.0,71.523922,28.661388,74055.993,0.0,29327.9096,3575.1122,1,0,0,0,1,0,0,0,0,0,0,0,0,18
CHQ,2025-05-05,1230155,48984.42,244.7658,35.408731967,0.0,71.73440599999999,26.021583,86586.9587,0.0,28145.7308,4073.5178,1,0,0,0,0,1,0,0,0,0,0,0,0,19
CHQ,2025-05-12,1230155,53500.5522,264.9806,34.762511142,0.0,74.145594,26.021583,87175.3542,0.0,27213.6073,4140.6948,1,0,0,0,0,1,0,0,0,0,0,0,0,20
CHQ,2025-05-19,1230155,52348.7254,254.6127,34.814625725,0.0,77.84782,26.021583,85109.4057,0.0,29175.0393,4269.3882,1,0,0,0,0,1,0,0,0,0,0,0,0,21
CHQ,2025-05-26,1230155,51789.484,243.4112,34.373736356,0.0,80.927972,26.255565,68680.3326,0.0,29354.8486,3004.8579,1,0,0,0,0,1,0,0,0,0,0,0,0,22
CHQ,2025-06-02,1230155,54723.3913,248.6733,33.175622104,0.0,83.52255199999999,27.659457000000003,63912.4706,0.0,30876.7316,3912.9409,1,0,0,0,0,0,1,0,0,0,0,0,0,23
CHQ,2025-06-09,1230155,52835.4436,238.5138,34.694762185,0.0,85.231432,27.659457000000003,67663.3342,0.0,31878.8965,4274.8101,1,0,0,0,0,0,1,0,0,0,0,0,0,24
CHQ,2025-06-16,1230155,52621.8857,248.4128,34.716650308,0.0,83.80493399999999,27.659457000000003,65889.0771,0.0,27060.259599999998,3709.1252,1,0,0,0,0,0,1,0,0,0,0,0,0,25
CHQ,2025-06-23,1230155,50408.469300000004,221.7376,34.2559574,0.0,79.131564,27.659457000000003,62203.6514,0.0,29201.2963,5053.7564,1,0,0,0,0,0,1,0,0,0,0,0,0,26
CHQ,2025-06-30,1230155,49716.5813,210.7966,35.814183418,0.0,78.671,28.576365,66132.6193,0.0,30958.8785,7998.973400000001,1,0,0,0,0,0,1,0,0,0,0,0,0,27
CHQ,2025-07-07,1230155,49709.8604,221.6855,36.6589608,0.0,78.216167,28.729183,72380.1826,0.0,30039.2697,9429.195600000001,1,0,0,0,0,0,0,1,0,0,0,0,0,28
CHQ,2025-07-14,1230155,51657.0458,227.67700000000002,33.310077726,0.0,80.073532,28.729183,62987.7468,0.0,31536.0892,9871.4044,1,0,0,0,0,0,0,1,0,0,0,0,0,29
CHQ,2025-07-21,1230155,50037.2568,223.87369999999999,32.615390341,0.0,79.006524,28.729183,60666.6962,0.0,30149.5832,12116.6507,1,0,0,0,0,0,0,1,0,0,0,0,0,30
CHQ,2025-07-28,1230155,49800.827,234.81470000000002,36.637593821,0.0,81.808983,28.686076000000003,65682.2265,0.0,32105.7638,10142.704,1,0,0,0,0,0,0,1,0,0,0,0,0,31
CHQ,2025-08-04,1230155,51444.6862,216.5276,34.625970936,0.0,88.331903,28.628600000000002,64674.7761,0.0,32055.7391,8791.4233,1,0,0,0,0,0,0,0,1,0,0,0,0,32
CHQ,2025-08-11,1230155,52798.5047,229.6047,39.210490762,11.454711999999999,88.961792,28.628600000000002,72711.5323,33699.4614,34042.5074,3907.0757000000003,1,0,0,0,0,0,0,0,1,0,0,0,0,33
CHQ,2025-08-18,1230155,55859.536,334.0131,35.081452386,8.882722,95.37425999999999,28.628600000000002,56007.3404,60573.603200000005,34635.5405,4963.3232,1,0,0,0,0,0,0,0,1,0,0,0,0,34
CHQ,2025-08-25,1230155,52739.6317,207.09750000000003,29.351454036,8.382327,91.551162,28.628600000000002,51162.1737,60207.5397,33770.9009,8234.3998,1,0,0,0,0,0,0,0,1,0,0,0,0,35
CHQ,2025-09-01,1230155,51681.637,222.2586,30.135257358,11.795642,94.74280800000001,29.617406000000003,55416.056,60030.977999999996,34068.408,5985.496,1,0,0,0,0,0,0,0,0,1,0,0,0,36
CHQ,2025-09-08,1230155,52836.7461,221.99810000000002,28.245582592999998,18.284470000000002,95.210666,29.617406000000003,49969.868,60030.977999999996,34422.076,5174.12,1,0,0,0,0,0,0,0,0,1,0,0,0,37
CHQ,2025-09-15,1230155,52984.0328,223.24849999999998,25.515820761,17.671876,93.185018,29.617406000000003,46005.808,60030.977999999996,36488.528,8807.292,1,0,0,0,0,0,0,0,0,1,0,0,0,38
CHQ,2025-09-22,1230155,48790.764299999995,218.299,32.473638675000004,23.429865,93.32673000000001,29.617406000000003,56832.496,60030.977999999996,37832.99,5109.044,1,0,0,0,0,0,0,0,0,1,0,0,0,39
CHQ,2025-09-29,1230155,54156.908,231.324,26.695173763000003,25.342722,93.04799499999999,27.812981,46307.898,60030.977999999996,37787.192,5869.998,1,0,0,0,0,0,0,0,0,1,0,0,0,40
CHQ,2025-10-06,1230155,57216.428400000004,256.853,23.016926527,25.239980999999997,92.721849,27.091210999999998,36853.824,60030.977999999996,34527.646,6535.2080000000005,1,0,0,0,0,0,0,0,0,0,1,0,0,41
CHQ,2025-10-13,1230155,53027.4321,247.1103,20.259022819,30.052561999999998,93.076129,27.091210999999998,33992.044,60030.977999999996,34160.718,6640.778,1,0,0,0,0,0,0,0,0,0,1,0,0,42
CHQ,2025-10-20,1230155,50224.2437,232.5223,19.934348970000002,32.0915,93.54555,27.091210999999998,33882.496,60030.977999999996,34081.328,6309.278,1,0,0,0,0,0,0,0,0,0,1,0,0,43
CHQ,2025-10-27,1230155,53367.593,248.8817,22.496822993000002,32.524706,106.17563200000001,27.341997000000003,35611.225999999995,60030.977999999996,36279.19,6201.26,1,0,0,0,0,0,0,0,0,0,1,0,0,44
CHQ,2025-11-03,1230155,55893.7136,246.7456,23.049237568,29.386817999999998,103.959298,27.968962,34315.52,60030.977999999996,32296.498,6315.466,1,0,0,0,0,0,0,0,0,0,0,1,0,45
CHQ,2025-11-10,1230155,57696.1652,239.8684,22.644307262,30.003083,100.205493,27.968962,34047.26,60030.977999999996,33001.862,5976.928,1,0,0,0,0,0,0,0,0,0,0,1,0,46
CHQ,2025-11-17,1230155,50419.2019,228.35430000000002,29.733453925,27.258805000000002,96.620492,27.968962,50471.844,60030.977999999996,29851.218,5943.5740000000005,1,0,0,0,0,0,0,0,0,0,0,1,0,47
CHQ,2025-11-24,1230155,53512.5352,225.1241,30.427620165999997,19.575095,96.194835,27.968962,57150.6,60030.977999999996,33942.914000000004,5731.176,1,0,0,0,0,0,0,0,0,0,0,1,0,48
CHQ,2025-12-01,1230155,58371.1207,232.1576,32.988530751,19.691893,96.959663,26.252989000000003,62471.396,60030.977999999996,35692.35,6314.65,1,0,0,0,0,0,0,0,0,0,0,0,1,49
CHQ,2025-12-08,1230155,54073.183300000004,211.5781,23.616765372,21.103319000000003,96.375101,26.252989000000003,44632.684,60030.977999999996,38108.934,6385.03,1,0,0,0,0,0,0,0,0,0,0,0,1,50
CHQ,2025-12-15,1230155,53261.5695,211.005,25.688841176,22.384573,89.191553,26.252989000000003,46476.402,60030.977999999996,36305.846,6246.9220000000005,1,0,0,0,0,0,0,0,0,0,0,0,1,51
CHQ,2025-12-22,1230155,56465.8758,216.1629,27.195473755,22.558841,85.608115,26.252989000000003,45487.784,60030.977999999996,35575.9,6185.688,1,0,0,0,0,0,0,0,0,0,0,0,1,52
CHQ,2025-12-29,1230155,22172.6659,91.9565,11.138449728000001,7.58279,33.628986999999995,11.251281,18006.196,25727.561999999998,15001.684,2380.34,1,0,0,0,0,0,0,0,0,0,0,0,1,53
CYC,2024-12-30,263185,6115.928,45.8416,0.0,0.0,9.906288,4.20148,0.0,0.0,3534.9035,304.59749999999997,1,0,0,0,0,0,0,0,0,0,0,0,1,54
CYC,2025-01-06,263185,8721.1264,62.2944,0.0,0.0,12.335232000000001,5.882072000000001,0.0,0.0,4546.174,500.6245,1,1,0,0,0,0,0,0,0,0,0,0,0,55
CYC,2025-01-13,263185,8077.5743999999995,54.342400000000005,0.0,0.0,10.09792,5.882072000000001,0.0,0.0,3507.4314999999997,607.2315,1,1,0,0,0,0,0,0,0,0,0,0,0,56
CYC,2025-01-20,263185,6963.152,49.2912,0.0,0.0,9.304736,5.882072000000001,0.0,0.0,3436.04,305.8385,1,1,0,0,0,0,0,0,0,0,0,0,0,57
CYC,2025-01-27,263185,5532.7328,41.35039999999999,0.0,0.0,9.690352,6.625632,0.0,0.0,4544.6525,268.209,1,1,0,0,0,0,0,0,0,0,0,0,0,58
CYC,2025-02-03,263185,9276.288,70.4368,0.0,0.0,12.937567999999999,8.484532,0.0,0.0,5668.548,311.0065,1,0,1,0,0,0,0,0,0,0,0,0,0,59
CYC,2025-02-10,263185,10397.4864,78.6016,0.0,0.0,14.491344,8.484532,0.0,0.0,5806.197,307.904,1,0,1,0,0,0,0,0,0,0,0,0,0,60
CYC,2025-02-17,263185,11784.416,76.6304,5.864908711100001,0.0,14.887824,8.484532,26976.331000000002,0.0,5703.211,284.6565,1,0,1,0,0,0,0,0,0,0,0,0,0,61
CYC,2025-02-24,263185,11532.2256,74.6032,7.6060342444,0.0,14.43848,7.80245,28632.2925,0.0,5535.183,241.587,1,0,1,0,0,0,0,0,0,0,0,0,0,62
CYC,2025-03-03,263185,11632.7568,70.5376,7.297861517,0.0,13.934032,6.097245,26628.715,0.0,5171.706,43.554,1,0,0,1,0,0,0,0,0,0,0,0,0,63
CYC,2025-03-10,263185,11663.736,69.3392,6.9887932646,0.0,15.431024,6.097245,24538.8115,0.0,6087.734,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,64
CYC,2025-03-17,263185,11639.3312,65.4976,7.0903234746,0.0,15.652223999999999,6.097245,23198.2425,0.0,6823.766,68.544,1,0,0,1,0,0,0,0,0,0,0,0,0,65
CYC,2025-03-24,263185,11660.9136,66.0912,7.0810323952,0.0,15.691088,6.097245,22066.867,0.0,6958.8904999999995,279.0295,1,0,0,1,0,0,0,0,0,0,0,0,0,66
CYC,2025-03-31,263185,10109.9264,57.2656,6.8820018443,0.0,14.925008,6.800763,21526.1905,0.0,6969.303,184.858,1,0,0,1,0,0,0,0,0,0,0,0,0,67
CYC,2025-04-07,263185,10548.887999999999,51.408,7.411145498,0.0,15.939168,6.918016,25842.958,0.0,6981.8915,215.1945,1,0,0,0,1,0,0,0,0,0,0,0,0,68
CYC,2025-04-14,263185,11012.064,54.9696,7.2274508219,0.0,16.452688000000002,6.918016,23024.2645,0.0,7345.581,150.178,1,0,0,0,1,0,0,0,0,0,0,0,0,69
CYC,2025-04-21,263185,10990.6832,55.227199999999996,7.435100807,0.0,15.900416,6.918016,21512.905,0.0,7024.213,373.0395,1,0,0,0,1,0,0,0,0,0,0,0,0,70
CYC,2025-04-28,263185,10740.3184,54.9136,7.1350997505,0.0,15.375583999999998,6.161372,18459.705,0.0,7310.476000000001,891.1569999999999,1,0,0,0,1,0,0,0,0,0,0,0,0,71
CYC,2025-05-05,263185,10530.24,52.6176,7.605698423,0.0,15.420832,5.593889000000001,21583.2595,0.0,7015.798,1015.393,1,0,0,0,0,1,0,0,0,0,0,0,0,72
CYC,2025-05-12,263185,11501.0784,56.9632,7.466891963,0.0,15.939168,5.593889000000001,21729.927,0.0,6783.4505,1032.138,1,0,0,0,0,1,0,0,0,0,0,0,0,73
CYC,2025-05-19,263185,11253.4688,54.7344,7.478086032,0.0,16.735039999999998,5.593889000000001,21214.9545,0.0,7272.3705,1064.217,1,0,0,0,0,1,0,0,0,0,0,0,0,74
CYC,2025-05-26,263185,11133.248,52.3264,7.383384207000001,0.0,17.397184,5.644189,17119.731,0.0,7317.191000000001,749.0115,1,0,0,0,0,1,0,0,0,0,0,0,0,75
CYC,2025-06-02,263185,11763.9536,53.4576,7.126032553699999,0.0,17.954944,5.945989,15931.261,0.0,7696.546,975.3665,1,0,0,0,0,0,1,0,0,0,0,0,0,76
CYC,2025-06-09,263185,11358.0992,51.2736,7.452339674,0.0,18.322304,5.945989,16866.227,0.0,7946.3525,1065.5685,1,0,0,0,0,0,1,0,0,0,0,0,0,77
CYC,2025-06-16,263185,11312.1904,53.4016,7.457041182,0.0,18.015648000000002,5.945989,16423.963499999998,0.0,6745.226,924.562,1,0,0,0,0,0,1,0,0,0,0,0,0,78
CYC,2025-06-23,263185,10836.3696,47.6672,7.358085610000001,0.0,17.011008,5.945989,15505.309,0.0,7278.9155,1259.734,1,0,0,0,0,0,1,0,0,0,0,0,0,79
CYC,2025-06-30,263185,10687.6336,45.3152,7.6927882823000004,0.0,16.912,6.143095000000001,16484.6705,0.0,7717.022500000001,1993.879,1,0,0,0,0,0,1,0,0,0,0,0,0,80
CYC,2025-07-07,263185,10686.1888,47.656,7.8742441439999995,0.0,16.814224,6.175946,18041.981,0.0,7487.7945,2350.386,1,0,0,0,0,0,0,1,0,0,0,0,0,81
CYC,2025-07-14,263185,11104.7776,48.944,7.1549132517,0.0,17.213504,6.175946,15700.758,0.0,7860.902,2460.614,1,0,0,0,0,0,0,1,0,0,0,0,0,82
CYC,2025-07-21,263185,10756.569599999999,48.126400000000004,7.0056963096,0.0,16.984128000000002,6.175946,15122.197,0.0,7515.292,3020.2795,1,0,0,0,0,0,0,1,0,0,0,0,0,83
CYC,2025-07-28,263185,10705.744,50.4784,7.869654576,0.0,17.586576,6.166679,16372.4025,0.0,8002.903,2528.24,1,0,0,0,0,0,0,1,0,0,0,0,0,84
CYC,2025-08-04,263185,11059.126400000001,46.547200000000004,7.437563503,0.0,18.988816,6.154323,16121.2785,0.0,7990.4335,2191.4105,1,0,0,0,0,0,0,0,1,0,0,0,0,85
CYC,2025-08-11,263185,11350.1584,49.3584,8.422305775,2.462433,19.124223999999998,6.154323,18124.5755,12208.21,8485.669,973.9045,1,0,0,0,0,0,0,0,1,0,0,0,0,86
CYC,2025-08-18,263185,12008.192,71.8032,7.535399666999999,1.90953,20.50272,6.154323,13960.774,14931.882,8633.4925,1237.192,1,0,0,0,0,0,0,0,1,0,0,0,0,87
CYC,2025-08-25,263185,11337.5024,44.519999999999996,6.3046117518,1.80196,19.680864,6.154323,12753.0345,15007.744499999999,8417.9665,2052.563,1,0,0,0,0,0,0,0,1,0,0,0,0,88
CYC,2025-09-01,263185,11110.064,47.7792,6.472970553400001,2.535725,20.366976,6.366892,13854.014,15007.744499999999,8517.102,1496.374,1,0,0,0,0,0,0,0,0,1,0,0,0,89
CYC,2025-09-08,263185,11358.3792,47.723200000000006,6.0670736017,3.930634,20.467552,6.366892,12492.467,15007.744499999999,8605.519,1293.53,1,0,0,0,0,0,0,0,0,1,0,0,0,90
CYC,2025-09-15,263185,11390.0416,47.992000000000004,5.480728253500001,3.798945,20.032096000000003,6.366892,11501.452,15007.744499999999,9122.132,2201.823,1,0,0,0,0,0,0,0,0,1,0,0,0,91
CYC,2025-09-22,263185,10488.6096,46.928,6.975248441400001,5.036746,20.062559999999998,6.366892,14208.124,15007.744499999999,9458.2475,1277.261,1,0,0,0,0,0,0,0,0,1,0,0,0,92
CYC,2025-09-29,263185,11642.176,49.727999999999994,5.7340500414,5.4479560000000005,20.00264,5.978992,11576.9745,15007.744499999999,9446.798,1467.4995,1,0,0,0,0,0,0,0,0,1,0,0,0,93
CYC,2025-10-06,263185,12299.8848,55.216,4.9439726322,5.425868,19.932528,5.8238319999999995,9213.456,15007.744499999999,8631.9115,1633.8020000000001,1,0,0,0,0,0,0,0,0,0,1,0,0,94
CYC,2025-10-13,263185,11399.3712,53.1216,4.3515824866,6.460436,20.008688,5.8238319999999995,8498.011,15007.744499999999,8540.1795,1660.1945,1,0,0,0,0,0,0,0,0,0,1,0,0,95
CYC,2025-10-20,263185,10796.7664,49.9856,4.2818434351,6.898746999999999,20.1096,5.8238319999999995,8470.624,15007.744499999999,8520.332,1577.3195,1,0,0,0,0,0,0,0,0,0,1,0,0,96
CYC,2025-10-27,263185,11472.496,53.502399999999994,4.8322558208999995,6.9918759999999995,22.824704,5.877744,8902.806499999999,15007.744499999999,9069.7975,1550.315,1,0,0,0,0,0,0,0,0,0,1,0,0,97
CYC,2025-11-03,263185,12015.5392,53.0432,4.9509129552,6.31732,22.348256000000003,6.012524,8578.88,15007.744499999999,8074.1245,1578.8665,1,0,0,0,0,0,0,0,0,0,0,1,0,98
CYC,2025-11-10,263185,12403.0144,51.5648,4.8639350369,6.449798,21.541296,6.012524,8511.815,15007.744499999999,8250.4655,1494.232,1,0,0,0,0,0,0,0,0,0,0,1,0,99
CYC,2025-11-17,263185,10838.676800000001,49.089600000000004,6.386664279100001,5.859859,20.770623999999998,6.012524,12617.961,15007.744499999999,7462.8045,1485.8935000000001,1,0,0,0,0,0,0,0,0,0,0,1,0,100
CYC,2025-11-24,263185,11503.6544,48.3952,6.5357692818999995,4.20808,20.67912,6.012524,14287.65,15007.744499999999,8485.728500000001,1432.794,1,0,0,0,0,0,0,0,0,0,0,1,0,101
CYC,2025-12-01,263185,12548.1104,49.9072,7.085845845400001,4.233188999999999,20.843536,5.643638000000001,15801.5884,15184.306199999999,9028.065,1597.2350000000001,1,0,0,0,0,0,0,0,0,0,0,0,1,102
CYC,2025-12-08,263185,11624.177599999999,45.4832,5.0728163693,4.536607,20.717872000000003,5.643638000000001,11289.4436,15184.306199999999,9639.3186,1615.037,1,0,0,0,0,0,0,0,0,0,0,0,1,103
CYC,2025-12-15,263185,11449.704,45.36,5.5178925634,4.812038,19.173616,5.643638000000001,11755.7958,15184.306199999999,9183.2434,1580.1038,1,0,0,0,0,0,0,0,0,0,0,0,1,104
CYC,2025-12-22,263185,12138.5376,46.4688,5.841513106,4.849501,18.40328,5.643638000000001,11505.7336,15184.306199999999,8998.61,1564.6152,1,0,0,0,0,0,0,0,0,0,0,0,1,105
CYC,2025-12-29,263185,4766.4848,19.768,2.3925084242,1.6300819999999998,7.229264000000001,2.418702,4554.5084,6507.5598,3794.5436,602.086,1,0,0,0,0,0,0,0,0,0,0,0,1,106
CYQ,2024-12-30,481190,11139.726,83.4972,0.0,0.0,18.043596,7.652699999999999,0.0,0.0,5946.9553000000005,512.4404999999999,1,0,0,0,0,0,0,0,0,0,0,0,1,107
CYQ,2025-01-06,481190,15884.9088,113.4648,0.0,0.0,22.467744000000003,10.71378,0.0,0.0,7648.2692,842.2271000000001,1,1,0,0,0,0,0,0,0,0,0,0,0,108
CYQ,2025-01-13,481190,14712.7248,98.9808,0.0,0.0,18.39264,10.71378,0.0,0.0,5900.7377,1021.5777,1,1,0,0,0,0,0,0,0,0,0,0,0,109
CYQ,2025-01-20,481190,12682.884,89.7804,0.0,0.0,16.947912,10.71378,0.0,0.0,5780.6320000000005,514.5283,1,1,0,0,0,0,0,0,0,0,0,0,0,110
CYQ,2025-01-27,481190,10077.4776,75.3168,0.0,0.0,17.650284000000003,12.068119999999999,0.0,0.0,7645.7095,451.2222,1,1,0,0,0,0,0,0,0,0,0,0,0,111
CYQ,2025-02-03,481190,16896.096,128.2956,0.0,0.0,23.564856,15.45397,0.0,0.0,9536.4984,523.2227,1,0,1,0,0,0,0,0,0,0,0,0,0,112
CYQ,2025-02-10,481190,18938.2788,143.1672,0.0,0.0,26.394948,15.45397,0.0,0.0,9768.0726,518.0032,1,0,1,0,0,0,0,0,0,0,0,0,0,113
CYQ,2025-02-17,481190,21464.472,139.5768,10.6798534225,0.0,27.117107999999998,15.45397,45383.7098,0.0,9594.8138,478.8927,1,0,1,0,0,0,0,0,0,0,0,0,0,114
CYQ,2025-02-24,481190,21005.1252,135.8844,13.850399872,0.0,26.298659999999998,14.211606,48169.6215,0.0,9312.1314,406.4346,1,0,1,0,0,0,0,0,0,0,0,0,0,115
CYQ,2025-03-03,481190,21188.2356,128.4792,13.289224974000001,0.0,25.379844,11.105696,44798.897,0.0,8700.6348,73.2732,1,0,0,1,0,0,0,0,0,0,0,0,0,116
CYQ,2025-03-10,481190,21244.662,126.2964,12.726419346,0.0,28.106507999999998,11.105696,41282.9417,0.0,10241.7172,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,117
CYQ,2025-03-17,481190,21200.2104,119.2992,12.911303338,0.0,28.509407999999997,11.105696,39027.6315,0.0,11479.9828,115.3152,1,0,0,1,0,0,0,0,0,0,0,0,0,118
CYQ,2025-03-24,481190,21239.5212,120.3804,12.894384516,0.0,28.580196,11.105696,37124.2586,0.0,11707.3099,469.4261,1,0,0,1,0,0,0,0,0,0,0,0,0,119
CYQ,2025-03-31,481190,18414.5088,104.3052,12.531954813,0.0,27.184836,12.387103999999999,36214.649900000004,0.0,11724.8274,310.9964,1,0,0,1,0,0,0,0,0,0,0,0,0,120
CYQ,2025-04-07,481190,19214.046000000002,93.636,13.495512296,0.0,29.032056,12.600672,43476.9764,0.0,11746.0057,362.0331,1,0,0,0,1,0,0,0,0,0,0,0,0,121
CYQ,2025-04-14,481190,20057.688000000002,100.1232,13.161008841000001,0.0,29.967395999999997,12.600672,38734.939099999996,0.0,12357.8598,252.6524,1,0,0,0,1,0,0,0,0,0,0,0,0,122
CYQ,2025-04-21,481190,20018.7444,100.5924,13.539134317,0.0,28.961472,12.600672,36192.299,0.0,11817.2054,627.5841,1,0,0,0,1,0,0,0,0,0,0,0,0,123
CYQ,2025-04-28,481190,19562.7228,100.0212,12.992839829,0.0,28.005527999999998,11.2225,31055.739,0.0,12298.8008,1499.2406,1,0,0,0,1,0,0,0,0,0,0,0,0,124
CYQ,2025-05-05,481190,19180.08,95.8392,13.849788349999999,0.0,28.087943999999997,10.188870999999999,36310.6601,0.0,11803.0484,1708.2494,1,0,0,0,0,1,0,0,0,0,0,0,0,125
CYQ,2025-05-12,481190,20948.3928,103.7544,13.597025227,0.0,29.032055999999997,10.188870999999999,36557.4066,0.0,11412.1579,1736.4204,1,0,0,0,0,1,0,0,0,0,0,0,0,126
CYQ,2025-05-19,481190,20497.389600000002,99.6948,13.617409348999999,0.0,30.48168,10.188870999999999,35691.0411,0.0,12234.6939,1790.3886,1,0,0,0,0,1,0,0,0,0,0,0,0,127
CYQ,2025-05-26,481190,20278.416,95.3088,13.444959672,0.0,31.687728000000003,10.280488,28801.429799999998,0.0,12310.0978,1260.1017,1,0,0,0,0,1,0,0,0,0,0,0,0,128
CYQ,2025-06-02,481190,21427.2012,97.3692,12.97632869,0.0,32.703648,10.83019,26802.0038,0.0,12948.3068,1640.9107,1,0,0,0,0,0,1,0,0,0,0,0,0,129
CYQ,2025-06-09,481190,20687.9664,93.3912,13.570525867,0.0,33.372768,10.83019,28374.9466,0.0,13368.569500000001,1792.6623,1,0,0,0,0,0,1,0,0,0,0,0,0,130
CYQ,2025-06-16,481190,20604.3468,97.2672,13.579087199,0.0,32.814216,10.83019,27630.903299999998,0.0,11347.8508,1555.4396,1,0,0,0,0,0,1,0,0,0,0,0,0,131
CYQ,2025-06-23,481190,19737.6732,86.8224,13.398891553,0.0,30.984336,10.83019,26085.4022,0.0,12245.7049,2119.3172,1,0,0,0,0,0,1,0,0,0,0,0,0,132
CYQ,2025-06-30,481190,19466.7612,82.5384,14.008376824000003,0.0,30.804000000000002,11.189212,27733.0339,0.0,12982.7555,3354.4082,1,0,0,0,0,0,1,0,0,0,0,0,0,133
CYQ,2025-07-07,481190,19464.1296,86.802,14.338803453,0.0,30.625908,11.249049,30352.979799999997,0.0,12597.1131,3954.1788,1,0,0,0,0,0,0,1,0,0,0,0,0,134
CYQ,2025-07-14,481190,20226.5592,89.148,13.028919725000002,0.0,31.353168,11.249049,26414.2164,0.0,13224.8116,4139.6212,1,0,0,0,0,0,0,1,0,0,0,0,0,135
CYQ,2025-07-21,481190,19592.3232,87.6588,12.757199372,0.0,30.935376,11.249049,25440.8726,0.0,12643.373599999999,5081.1761,1,0,0,0,0,0,0,1,0,0,0,0,0,136
CYQ,2025-07-28,481190,19499.748,91.9428,14.330445962,0.0,32.032692,11.232168000000001,27544.1595,0.0,13463.7074,4253.392,1,0,0,0,0,0,0,1,0,0,0,0,0,137
CYQ,2025-08-04,481190,20143.4088,84.7824,13.543618826,0.0,34.586772,11.209660000000001,27121.6803,0.0,13442.7293,3686.7259000000004,1,0,0,0,0,0,0,0,1,0,0,0,0,138
CYQ,2025-08-11,481190,20673.502800000002,89.9028,15.336810103,4.485145999999999,34.833408,11.209660000000001,30491.9329,20985.7648,14275.8902,1638.4511,1,0,0,0,0,0,0,0,1,0,0,0,0,139
